item_id,worker_id,label,annotation_id,split
fpvi7v1,3,0,13243,test
fpvobo7,3,0,13244,train
fpvobo7,6,0,13245,train
fpvxczq,6,1,13246,train
fpvxczq,3,0,13247,train
fpw4vo2,3,0,13248,train
fpw4vo2,6,0,13249,train
fpw5b59,3,0,13250,test
fpw5b59,6,0,13251,test
fpvyatp,3,0,13252,train
fpvyatp,6,0,13253,train
fpw5jvf,6,0,13256,train
fpw5jvf,3,0,13257,train
fpw736j,6,1,13258,test
fpw736j,6,1,13259,test
fpw736j,3,1,13260,test
fpw736j,3,1,13261,test
galy3x,3,0,13262,train
galy3x,6,0,13263,train
fq9anek,6,0,13264,test
fq9anek,3,0,13265,test
ghgbft,6,0,13266,train
ghgbft,3,0,13267,train
fq8ni7o,6,0,13272,train
fq8ni7o,3,0,13273,train
fq8oins,3,0,13274,train
fq8oins,6,0,13275,train
fq8ozwx,6,0,13276,train
fq8ozwx,3,0,13277,train
fq942ud,3,0,13278,train
fq942ud,6,0,13279,train
fq94pkd,3,0,13280,train
fq94pkd,6,0,13281,train
fq95ddi,6,0,13282,train
fq95ddi,3,0,13283,train
fq95ipm,3,0,13284,train
fq95ipm,6,0,13285,train
ged01v,6,0,13286,train
ged01v,3,0,13287,train
fpmqqk8,3,0,13288,train
fpmqqk8,6,0,13289,train
fpmqu6g,6,0,13290,train
fpmqu6g,3,0,13291,train
fpmr0tr,3,0,13292,train
fpmr0tr,6,0,13293,train
fpmqtnw,6,0,13294,train
fpmqtnw,3,0,13295,train
fpmr2j0,3,0,13296,train
fpmr2j0,6,0,13297,train
fpmsq4n,3,0,13298,train
fpmsq4n,6,0,13299,train
fpmszy0,3,0,13304,train
fpmszy0,6,0,13305,train
gf32rd,3,0,13306,test
gf32rd,6,0,13307,test
fpr5ah4,6,0,13308,train
fpr5ah4,3,0,13309,train
fprfv66,6,0,13310,train
fprfv66,3,0,13311,train
fprg4ap,3,0,13312,train
fprg4ap,6,0,13313,train
fprg5aa,6,0,13314,test
fprg5aa,3,0,13315,test
fprjknw,6,0,13316,train
fprjknw,3,0,13317,train
fprkejk,6,0,13318,train
fprkejk,3,0,13319,train
fprlhdq,6,0,13320,train
fprlhdq,3,0,13321,train
fprmfnl,6,0,13322,train
fprmfnl,3,0,13323,train
fprmz1t,6,0,13324,train
fprmz1t,3,0,13325,train
ghntra,3,0,13326,test
ghntra,6,0,13327,test
fq9w8he,3,1,13328,train
fq9w8he,6,1,13329,train
fqa8i95,6,0,13330,train
fqa8i95,3,0,13331,train
fqa8zlf,6,0,13332,train
fqa8zlf,3,0,13333,train
fqccxrc,6,0,13334,train
fqccxrc,3,0,13335,train
fqcq3kz,3,0,13336,train
fqcq3kz,6,0,13337,train
fqdibbn,6,0,13338,test
fqdibbn,3,0,13339,test
ggcjoe,6,0,13340,train
ggcjoe,3,0,13341,train
fpzewy0,6,0,13342,train
fpzewy0,3,0,13343,train
fpzfllz,6,0,13344,train
fpzfllz,3,0,13345,train
fpzo3zy,6,0,13346,test
fpzo3zy,3,0,13347,test
fpzvxbp,3,0,13348,train
fpzvxbp,6,0,13349,train
fq00bb9,6,0,13350,train
fq00bb9,3,0,13351,train
fq008bq,3,0,13352,train
fq008bq,6,0,13353,train
fq01t9k,6,0,13354,train
fq01t9k,3,0,13355,train
fq03poc,3,0,13356,train
fq03poc,6,0,13357,train
fq0401h,6,0,13358,train
fq0401h,3,0,13359,train
ge29su,3,1,13360,train
ge29su,6,1,13361,train
ge29su,6,1,13362,train
ge29su,6,1,13363,train
ge29su,3,1,13364,train
ge29su,3,1,13365,train
fpkssi5,3,0,13368,train
fpkssi5,6,0,13369,train
fpkt1ri,3,0,13370,train
fpkt1ri,6,0,13371,train
fpkt4ox,3,0,13372,train
fpkt4ox,6,0,13373,train
fpkt51i,3,0,13374,train
fpkt51i,6,0,13375,train
fpktarp,3,0,13376,train
fpktarp,6,0,13377,train
fpktg9a,6,0,13378,train
fpktg9a,3,0,13379,train
fpkthvo,3,0,13380,train
fpkthvo,6,0,13381,train
fpktiif,6,0,13382,test
fpktiif,3,0,13383,test
gesku8,6,0,13384,test
gesku8,3,0,13385,test
fppb7bs,6,0,13386,train
fppb7bs,3,0,13387,train
fppbcxb,3,0,13388,test
fppbcxb,6,0,13389,test
fppbnha,3,0,13390,train
fppbnha,6,0,13391,train
fppc6xn,3,0,13392,train
fppc6xn,6,0,13393,train
fppgpow,3,0,13394,test
fppgpow,6,0,13395,test
fpphvwx,6,0,13396,train
fpphvwx,3,0,13397,train
fppj0vf,6,0,13398,train
fppj0vf,3,0,13399,train
fppjj4o,3,0,13400,train
fppjj4o,6,0,13401,train
fppjxni,3,0,13402,test
fppjxni,6,0,13403,test
gec79c,6,0,13404,train
gec79c,3,0,13405,train
fpmnb0j,3,0,13406,train
fpmnb0j,6,0,13407,train
fpmntlw,6,0,13408,train
fpmntlw,3,0,13409,train
fpmqnwv,3,0,13410,train
fpmqnwv,6,0,13411,train
fpmodii,3,0,13412,train
fpmodii,6,0,13413,train
fpmogq7,6,0,13414,train
fpmogq7,3,0,13415,train
fpmqjxs,3,0,13418,train
fpmqjxs,6,0,13419,train
fpmqlze,6,0,13420,train
fpmqlze,3,0,13421,train
fpmp0y5,3,0,13422,train
fpmp0y5,6,0,13423,train
gfuh1h,6,0,13424,train
gfuh1h,3,0,13425,train
fpvp1vt,3,0,13426,train
fpvp1vt,6,0,13427,train
fpvptnr,3,0,13430,train
fpvptnr,6,0,13431,train
fpvr6fe,6,0,13432,train
fpvr6fe,3,0,13433,train
fpvqhb5,3,0,13436,test
fpvqhb5,6,0,13437,test
fpvr4jg,3,0,13438,test
fpvr4jg,6,0,13439,test
fpvsjd6,6,0,13440,train
fpvsjd6,3,0,13441,train
fpvuhla,6,0,13442,train
fpvuhla,3,0,13443,train
ghiwa5,3,0,13444,train
ghiwa5,6,0,13445,train
fq9e5ls,3,0,13448,test
fq9e5ls,6,0,13449,test
fqaj8zp,6,0,13450,train
fqaj8zp,3,0,13451,train
fq9hsyt,6,0,13452,test
fq9hsyt,3,0,13453,test
fq9ro94,6,0,13454,train
fq9ro94,3,0,13455,train
fq9uxdx,3,0,13456,train
fq9uxdx,6,0,13457,train
fq9vhcj,6,0,13458,train
fq9vhcj,3,0,13459,train
fqa7462,6,0,13460,train
fqa7462,3,0,13461,train
fqagitn,3,0,13462,train
fqagitn,6,0,13463,train
geqah5,3,1,13464,train
geqah5,3,1,13465,train
geqah5,6,0,13466,train
fpp8omx,3,0,13469,train
fpp8omx,6,0,13470,train
fppndx2,6,0,13471,train
fppndx2,3,0,13472,train
fpqwf9j,6,0,13473,test
fpqwf9j,3,0,13474,test
fppnhx7,6,0,13475,train
fppnhx7,3,0,13476,train
fppoye3,6,0,13477,train
fppoye3,3,0,13478,train
fpqlef9,6,0,13479,train
fpqlef9,3,0,13480,train
fpqbbwu,6,0,13481,train
fpqbbwu,3,0,13482,train
fpqwoec,3,0,13483,train
fpqwoec,6,0,13484,train
gfu09b,6,0,13485,train
gfu09b,3,0,13486,train
fpvns4p,3,0,13487,train
fpvns4p,6,0,13488,train
fpwmvfq,6,0,13489,train
fpwmvfq,3,0,13490,train
fpws3zu,6,0,13491,train
fpws3zu,3,0,13492,train
fpwwbrc,3,0,13493,train
fpwwbrc,6,0,13494,train
fpxbh0d,3,0,13495,train
fpxbh0d,6,0,13496,train
fpxc9lj,3,0,13497,train
fpxc9lj,6,0,13498,train
fpxb72d,3,1,13501,test
fpxb72d,6,0,13502,test
fpxdi1h,3,0,13503,train
fpxdi1h,6,0,13504,train
gi8yhf,6,0,13505,train
gi8yhf,3,0,13506,train
fqde6xx,6,0,13507,train
fqde6xx,3,0,13508,train
fqdfzip,3,0,13509,train
fqdfzip,6,0,13510,train
fqdgbhp,3,0,13511,test
fqdgbhp,6,0,13512,test
fqdjkv0,6,1,13513,train
fqdjkv0,3,1,13514,train
fqdjkv0,3,1,13515,train
fqdjkv0,6,1,13516,train
fqdqe57,3,0,13517,train
fqdqe57,6,0,13518,train
fqdqxsb,3,0,13519,train
fqdqxsb,6,0,13520,train
fqdrfq0,3,1,13521,train
fqdrfq0,3,1,13522,train
fqdrfq0,6,1,13523,train
fqdt3ap,3,0,13524,train
fqdt3ap,6,0,13525,train
fqdsx30,6,0,13526,train
fqdsx30,3,0,13527,train
gg6yxa,6,0,13528,train
gg6yxa,3,0,13529,train
fpy1yio,3,0,13530,train
fpy1yio,6,0,13531,train
fpya22c,3,0,13534,train
fpya22c,6,0,13535,train
fpyclmh,3,0,13536,train
fpyclmh,6,0,13537,train
fpyewob,6,0,13538,train
fpyewob,3,0,13539,train
fpyux68,3,0,13540,train
fpyux68,6,0,13541,train
fpyxbi5,3,0,13542,train
fpyxbi5,6,0,13543,train
fpz0tk8,3,0,13544,train
fpz0tk8,6,0,13545,train
fpz3v56,3,0,13546,train
fpz3v56,6,0,13547,train
ggq2c0,3,1,13548,train
ggq2c0,3,1,13549,train
ggq2c0,6,1,13550,train
fq3i1qm,3,0,13553,test
fq3i1qm,6,1,13554,test
fq3iw55,6,0,13555,train
fq3iw55,3,0,13556,train
fq3kpo1,6,0,13557,train
fq3kpo1,3,1,13558,train
fq3oj5f,3,0,13559,train
fq3oj5f,6,0,13560,train
fq3o30b,6,1,13561,train
fq3o30b,3,1,13562,train
fq45m9h,3,0,13563,train
fq45m9h,6,0,13564,train
fq472ey,3,0,13565,train
fq472ey,6,0,13566,train
fq4as77,6,0,13567,train
fq4as77,3,0,13568,train
ggbszd,3,0,13569,train
ggbszd,6,0,13570,train
fpz94hu,6,0,13573,test
fpz94hu,3,0,13574,test
fpzbups,6,0,13575,train
fpzbups,3,0,13576,train
fpzc3gu,6,0,13577,train
fpzc3gu,3,0,13578,train
fpzcx8w,3,0,13579,train
fpzcx8w,6,0,13580,train
fpzc4cm,6,0,13581,train
fpzc4cm,3,0,13582,train
fpzcep7,6,0,13583,test
fpzcep7,3,0,13584,test
fpzjnum,6,0,13585,test
fpzjnum,3,0,13586,test
fpzrdb7,6,0,13587,train
fpzrdb7,3,0,13588,train
gek6uw,6,0,13589,train
gek6uw,3,0,13590,train
fpo2mbg,6,0,13591,train
fpo2mbg,3,0,13592,train
fpo790q,6,0,13593,test
fpo790q,3,0,13594,test
fpomo5d,3,0,13595,train
fpomo5d,6,0,13596,train
fpotmly,6,0,13597,train
fpotmly,3,0,13598,train
fpoz9oj,3,0,13599,train
fpoz9oj,6,0,13600,train
fps4sy2,3,0,13601,train
fps4sy2,6,0,13602,train
fps79em,6,0,13603,train
fps79em,3,0,13604,train
fpsz5xb,3,0,13605,train
fpsz5xb,6,0,13606,train
fpph7ny,3,0,13607,train
fpph7ny,6,0,13608,train
ggeia3,3,0,13609,train
ggeia3,6,0,13610,train
fq05z0q,3,0,13611,train
fq05z0q,6,0,13612,train
fq072qh,3,1,13613,train
fq072qh,3,1,13614,train
fq072qh,6,1,13615,train
fq072qh,6,1,13616,train
fq072qh,6,1,13617,train
fq0us6i,6,0,13620,test
fq0us6i,3,0,13621,test
fq13seu,6,0,13622,train
fq13seu,3,0,13623,train
fq1vwr4,3,0,13624,test
fq1vwr4,6,0,13625,test
fq14utt,3,0,13626,train
fq14utt,6,0,13627,train
fq17jqz,3,0,13628,train
fq17jqz,6,0,13629,train
fq1xa9z,6,0,13630,test
fq1xa9z,3,0,13631,test
gg2kj9,3,0,13632,train
gg2kj9,6,0,13633,train
fpx3f5g,3,0,13634,train
fpx3f5g,6,0,13635,train
fpx659p,3,0,13636,train
fpx659p,6,0,13637,train
fpx6uv5,3,0,13640,train
fpx6uv5,6,0,13641,train
fpx7716,6,0,13642,train
fpx7716,3,0,13643,train
fpx7aan,3,0,13644,train
fpx7aan,6,0,13645,train
fpx7d35,3,0,13646,train
fpx7d35,6,0,13647,train
fpxqwnd,6,0,13648,test
fpxqwnd,3,0,13649,test
fpxsuvy,3,0,13650,train
fpxsuvy,6,0,13651,train
gedbbx,3,0,13652,train
gedbbx,6,0,13653,train
fpmur74,3,0,13654,test
fpmur74,6,0,13655,test
fpmuwjm,6,0,13656,train
fpmuwjm,3,0,13657,train
fpmv2il,3,0,13658,train
fpmv2il,6,0,13659,train
fpmv409,3,0,13660,test
fpmv409,6,0,13661,test
fpmvi66,6,0,13662,train
fpmvi66,3,0,13663,train
fpn1fna,6,0,13664,train
fpn1fna,3,0,13665,train
fpmxtm0,3,0,13666,test
fpmxtm0,6,0,13667,test
fpmymgl,3,0,13668,train
fpmymgl,6,0,13669,train
fpmxgfc,3,0,13670,train
fpmxgfc,6,0,13671,train
gf9nf4,6,0,13672,train
gf9nf4,3,0,13673,train
fps8y7v,3,0,13674,train
fps8y7v,6,0,13675,train
fpsc03c,3,0,13676,train
fpsc03c,6,0,13677,train
fpsmdrl,3,0,13678,train
fpsmdrl,6,0,13679,train
fpsc539,6,0,13680,train
fpsc539,3,0,13681,train
fpskxx6,6,0,13682,train
fpskxx6,3,0,13683,train
fq596af,6,0,13684,train
fq596af,3,0,13685,train
fq8vw7c,6,0,13686,train
fq8vw7c,3,0,13687,train
fq90ruo,3,0,13688,train
fq90ruo,6,0,13689,train
fq90wpp,3,0,13690,test
fq90wpp,6,0,13691,test
gftlfv,6,0,13692,train
gftlfv,3,0,13693,train
fpvjgye,6,0,13694,train
fpvjgye,3,0,13695,train
fpvjq58,3,0,13696,train
fpvjq58,6,0,13697,train
fpvngps,3,0,13698,test
fpvngps,6,0,13699,test
fpvjsc6,6,0,13700,train
fpvjsc6,3,0,13701,train
fpvkbsc,6,0,13702,train
fpvkbsc,3,0,13703,train
fpvldyw,6,0,13704,test
fpvldyw,3,0,13705,test
fpvluww,3,0,13706,train
fpvluww,6,0,13707,train
fpvn2ch,3,0,13708,train
fpvn2ch,6,0,13709,train
fpvnlyl,3,0,13710,train
fpvnlyl,6,0,13711,train
gfqd46,3,0,13712,test
gfqd46,6,0,13713,test
fpv2bgc,3,0,13714,train
fpv2bgc,6,0,13715,train
fpv3516,6,0,13716,train
fpv3516,3,0,13717,train
fpv74qi,3,0,13718,train
fpv74qi,6,0,13719,train
fpv3v2w,6,0,13720,train
fpv3v2w,3,0,13721,train
fpv465l,3,0,13722,train
fpv465l,6,1,13723,train
fpv4soe,6,0,13724,train
fpv4soe,3,0,13725,train
fpv4w2h,3,0,13726,train
fpv4w2h,6,0,13727,train
fpv57g9,3,0,13728,train
fpv57g9,6,0,13729,train
fpv6sij,3,0,13730,train
fpv6sij,6,0,13731,train
ghd2zh,3,0,13732,train
ghd2zh,6,0,13733,train
fq82t4a,6,0,13734,train
fq82t4a,3,0,13735,train
fq83bnj,6,0,13736,train
fq83bnj,3,0,13737,train
fq86g6d,6,0,13738,train
fq86g6d,3,0,13739,train
fq887aw,6,0,13740,test
fq887aw,3,0,13741,test
fq88prb,6,0,13742,train
fq88prb,3,0,13743,train
fq88t3j,3,0,13744,train
fq88t3j,6,0,13745,train
fq8966v,6,0,13746,train
fq8966v,3,0,13747,train
fq89p3a,3,0,13748,train
fq89p3a,6,0,13749,train
fq8aai0,6,0,13750,train
fq8aai0,3,0,13751,train
ggsgqi,6,0,13752,train
ggsgqi,3,0,13753,train
fq4bxbc,6,0,13754,test
fq4bxbc,3,0,13755,test
fq4rimt,6,0,13756,train
fq4rimt,3,0,13757,train
fq54p43,6,0,13758,train
fq54p43,3,0,13759,train
fq637cs,3,0,13760,train
fq637cs,6,0,13761,train
fq66vkn,6,0,13762,train
fq66vkn,3,1,13763,train
fq54t9d,3,1,13764,test
fq54t9d,6,0,13765,test
fq66272,6,0,13766,test
fq66272,3,1,13767,test
fq67w13,3,0,13768,train
fq67w13,6,0,13769,train
fq68e6l,3,0,13770,test
fq68e6l,6,0,13771,test
gehtgf,3,0,13772,train
gehtgf,6,0,13773,train
fpngwz0,6,0,13774,train
fpngwz0,3,0,13775,train
fpnkojf,3,0,13776,train
fpnkojf,6,0,13777,train
fpnkopt,3,0,13778,train
fpnkopt,6,0,13779,train
fpnou6n,3,0,13780,train
fpnou6n,6,0,13781,train
fpnyipz,3,0,13782,test
fpnyipz,6,0,13783,test
fpo0nrf,6,0,13784,test
fpo0nrf,3,0,13785,test
fpo3b2g,3,0,13786,train
fpo3b2g,6,0,13787,train
fpnph0o,6,0,13788,train
fpnph0o,3,0,13789,train
fpoa5h4,6,0,13790,train
fpoa5h4,3,0,13791,train
geh4bw,3,0,13792,train
geh4bw,6,0,13793,train
fpndplm,3,0,13794,test
fpndplm,6,0,13795,test
fpndqxn,3,0,13796,train
fpndqxn,6,0,13797,train
fpnod38,6,1,13798,train
fpnod38,3,1,13799,train
fpnp7qy,6,0,13800,test
fpnp7qy,3,1,13801,test
fpnr6lh,6,0,13802,train
fpnr6lh,3,1,13803,train
fpnryz7,3,0,13804,train
fpnryz7,6,0,13805,train
fpnw98u,6,0,13806,train
fpnw98u,3,0,13807,train
fpo2lpt,6,0,13808,test
fpo2lpt,3,0,13809,test
fpo2xz2,3,0,13810,train
fpo2xz2,6,0,13811,train
ghluhu,6,0,13812,train
ghluhu,3,0,13813,train
fq9glvd,6,0,13814,train
fq9glvd,3,0,13815,train
fq9j3q6,6,0,13816,test
fq9j3q6,3,0,13817,test
fqa0tq1,6,1,13818,train
fqa0tq1,3,1,13819,train
fq9qtpa,6,1,13820,train
fq9qtpa,3,1,13821,train
fqa121j,3,0,13822,train
fqa121j,6,0,13823,train
fq9t1ee,6,1,13824,train
fq9t1ee,3,1,13825,train
fq9ur89,3,0,13826,test
fq9ur89,6,0,13827,test
fq9wp63,3,0,13828,test
fq9wp63,6,0,13829,test
fq9zhqx,6,0,13830,train
fq9zhqx,3,0,13831,train
geotk6,3,1,13832,train
geotk6,3,1,13833,train
geotk6,3,1,13834,train
geotk6,3,1,13835,train
geotk6,3,1,13836,train
geotk6,3,1,13837,train
geotk6,3,1,13838,train
geotk6,6,1,13839,train
fporkb1,3,0,13842,train
fporkb1,6,0,13843,train
fposoku,3,0,13844,train
fposoku,6,0,13845,train
fpox3g6,3,0,13848,train
fpox3g6,6,0,13849,train
fpoujw3,6,0,13850,train
fpoujw3,3,1,13851,train
fpovs5e,3,0,13852,train
fpovs5e,6,1,13853,train
fpovo1y,3,0,13854,train
fpovo1y,6,0,13855,train
fpox1vi,6,0,13856,test
fpox1vi,3,0,13857,test
gfm9n6,6,0,13858,train
gfm9n6,3,0,13859,train
fpuhsj3,6,0,13860,train
fpuhsj3,3,0,13861,train
fpuo4d8,6,0,13862,train
fpuo4d8,3,0,13863,train
fpuuccb,6,0,13866,test
fpuuccb,3,0,13867,test
fpuwgor,6,0,13868,test
fpuwgor,3,0,13869,test
fpuyi3i,6,0,13870,train
fpuyi3i,3,0,13871,train
fpuynz9,3,0,13872,test
fpuynz9,6,0,13873,test
fpuvfza,6,0,13874,train
fpuvfza,3,0,13875,train
gi4im0,3,0,13878,test
gi4im0,6,0,13879,test
fqck8at,3,0,13880,train
fqck8at,6,0,13881,train
fqcktcs,3,0,13882,test
fqcktcs,6,0,13883,test
fqcnjn3,3,0,13884,test
fqcnjn3,6,0,13885,test
fqcmdw7,3,0,13886,train
fqcmdw7,6,0,13887,train
fqclcxk,3,0,13888,train
fqclcxk,6,0,13889,train
fqcmxws,3,0,13890,test
fqcmxws,6,0,13891,test
fqcnn6e,3,0,13892,train
fqcnn6e,6,0,13893,train
fqcniwl,6,0,13894,train
fqcniwl,3,0,13895,train
fqcnl67,6,0,13896,test
fqcnl67,3,0,13897,test
geuqic,6,0,13898,train
geuqic,3,0,13899,train
fppoxie,6,0,13900,train
fppoxie,3,0,13901,train
fpppu3y,3,0,13902,train
fpppu3y,6,0,13903,train
fppp3oc,3,0,13904,train
fppp3oc,6,0,13905,train
fpppg16,3,0,13906,train
fpppg16,6,0,13907,train
fppp8qz,3,0,13908,train
fppp8qz,6,0,13909,train
fpppemh,6,0,13910,train
fpppemh,3,0,13911,train
fppxnw2,3,0,13912,test
fppxnw2,6,0,13913,test
fppqiwe,6,0,13914,train
fppqiwe,3,0,13915,train
fppwc56,3,0,13916,train
fppwc56,6,0,13917,train
gh4ghr,3,0,13918,train
gh4ghr,6,0,13919,train
fq6cv56,3,0,13922,train
fq6cv56,6,0,13923,train
fq6cxtj,6,0,13924,train
fq6cxtj,3,0,13925,train
fq6e8wp,6,0,13926,train
fq6e8wp,3,0,13927,train
fq6fxqo,6,0,13928,train
fq6fxqo,3,0,13929,train
fq6gtyz,3,0,13932,train
fq6gtyz,6,0,13933,train
ggvpb1,3,0,13936,train
ggvpb1,6,0,13937,train
fq50zdj,3,0,13940,test
fq50zdj,6,0,13941,test
fq512n3,6,0,13942,train
fq512n3,3,0,13943,train
fq51d3y,6,0,13946,train
fq51d3y,3,0,13947,train
fq5218o,6,0,13948,test
fq5218o,3,0,13949,test
fq55zrs,3,0,13952,test
fq55zrs,6,0,13953,test
fq59qcy,3,0,13954,train
fq59qcy,6,0,13955,train
ghnmjz,6,0,13956,train
ghnmjz,3,1,13957,train
fq9qu9t,3,0,13958,train
fq9qu9t,6,0,13959,train
fq9r2ew,6,0,13960,train
fq9r2ew,3,0,13961,train
fq9rcwl,6,0,13962,train
fq9rcwl,3,0,13963,train
fq9sc1i,3,0,13964,train
fq9sc1i,6,0,13965,train
fq9rm0h,3,0,13966,train
fq9rm0h,6,0,13967,train
fq9sevg,3,0,13968,train
fq9sevg,6,0,13969,train
fq9sazq,3,1,13970,train
fq9sazq,6,0,13971,train
fq9sf5f,3,0,13972,train
fq9sf5f,6,0,13973,train
fq9t4n4,3,0,13974,train
fq9t4n4,6,0,13975,train
gel9ph,3,0,13976,train
gel9ph,6,0,13977,train
fpo8fpo,3,0,13978,train
fpo8fpo,6,0,13979,train
fpoccy4,6,0,13980,train
fpoccy4,3,0,13981,train
fpovmoj,3,0,13982,train
fpovmoj,6,0,13983,train
fpowchn,6,0,13984,train
fpowchn,3,0,13985,train
fppcqz5,6,0,13986,train
fppcqz5,3,0,13987,train
fppi2cy,6,0,13988,train
fppi2cy,3,0,13989,train
fppiqfr,6,0,13990,train
fppiqfr,3,0,13991,train
fppkcep,3,0,13992,train
fppkcep,6,0,13993,train
fppm5yu,3,0,13994,test
fppm5yu,6,0,13995,test
gh015m,6,0,13996,train
gh015m,3,0,13997,train
fq7pnbs,3,0,13998,train
fq7pnbs,6,0,13999,train
gfjcas,3,0,14000,train
gfjcas,6,0,14001,train
fpu1avb,6,0,14002,train
fpu1avb,3,0,14003,train
fpu1loh,6,1,14004,train
fpu1loh,3,0,14005,train
fpu7mgt,3,0,14006,train
fpu7mgt,6,0,14007,train
fpue4j3,6,0,14008,train
fpue4j3,3,0,14009,train
fpufm65,6,0,14010,train
fpufm65,3,0,14011,train
fpuft3y,6,0,14012,train
fpuft3y,3,0,14013,train
fpuov6g,6,0,14014,test
fpuov6g,3,0,14015,test
fpurwjw,6,0,14016,train
fpurwjw,3,0,14017,train
fpussdo,6,0,14018,train
fpussdo,3,0,14019,train
gfuiup,6,0,14020,train
gfuiup,3,0,14021,train
fpvtmvc,3,0,14022,train
fpvtmvc,6,0,14023,train
fpvtxa3,6,0,14024,train
fpvtxa3,3,0,14025,train
fpvuhwg,6,0,14026,train
fpvuhwg,3,0,14027,train
fpvyw1z,3,0,14028,train
fpvyw1z,6,0,14029,train
fpvzada,6,0,14030,train
fpvzada,3,0,14031,train
fpwuoif,3,0,14032,test
fpwuoif,6,0,14033,test
fpx94fl,6,0,14034,train
fpx94fl,3,0,14035,train
fpxf9lz,6,0,14036,train
fpxf9lz,3,0,14037,train
fpyts5g,3,0,14038,train
fpyts5g,6,0,14039,train
gfbtdk,3,0,14040,train
gfbtdk,6,0,14041,train
fpslnel,3,0,14042,test
fpslnel,6,0,14043,test
fpsna37,6,0,14044,train
fpsna37,3,0,14045,train
fpsuzg0,3,0,14046,train
fpsuzg0,6,0,14047,train
fptg6qz,6,0,14048,train
fptg6qz,3,0,14049,train
fpti52i,6,0,14050,train
fpti52i,3,0,14051,train
fpticcp,3,0,14052,train
fpticcp,6,0,14053,train
fptmgdt,6,0,14054,train
fptmgdt,3,0,14055,train
fptnujz,6,0,14056,train
fptnujz,3,0,14057,train
fpto9yv,3,0,14058,train
fpto9yv,6,0,14059,train
gf2p64,6,0,14060,train
gf2p64,3,0,14061,train
fpr8vet,3,0,14062,test
fpr8vet,6,0,14063,test
fpr96cn,3,0,14064,train
fpr96cn,6,0,14065,train
fprb921,3,1,14066,test
fprb921,6,0,14067,test
fprba3i,3,0,14068,train
fprba3i,6,0,14069,train
fprecmq,3,0,14070,train
fprecmq,6,0,14071,train
fprema7,3,0,14072,train
fprema7,6,0,14073,train
fprg7b3,6,0,14078,train
fprg7b3,3,0,14079,train
gfgmr2,6,0,14080,train
gfgmr2,3,0,14081,train
fpti0n4,6,0,14082,test
fpti0n4,3,0,14083,test
fptm88z,3,0,14084,test
fptm88z,6,0,14085,test
fptqtpp,3,1,14088,test
fptqtpp,6,1,14089,test
fptwzjo,6,0,14090,train
fptwzjo,3,0,14091,train
fptykyj,3,0,14092,test
fptykyj,6,0,14093,test
fpuwic9,6,0,14094,train
fpuwic9,3,0,14095,train
fputi0u,3,0,14096,train
fputi0u,6,0,14097,train
fpv4fhi,3,0,14098,test
fpv4fhi,6,0,14099,test
ghtoak,6,0,14100,train
ghtoak,3,0,14101,train
fqapjuy,3,0,14102,test
fqapjuy,6,0,14103,test
fqappbl,3,0,14104,train
fqappbl,6,0,14105,train
fqar9hg,3,0,14106,train
fqar9hg,6,0,14107,train
fqatbvl,3,0,14108,train
fqatbvl,6,0,14109,train
fqatil3,3,0,14110,train
fqatil3,6,0,14111,train
fqau3c4,6,0,14112,test
fqau3c4,3,0,14113,test
fqaucxz,3,0,14114,train
fqaucxz,6,0,14115,train
fqav9hu,6,0,14116,train
fqav9hu,3,0,14117,train
fqayhfc,3,0,14118,train
fqayhfc,6,0,14119,train
gldf09,3,0,14120,train
gldf09,2,0,14121,train
fqwrd1l,2,0,14122,train
fqwrd1l,3,0,14123,train
fqws725,2,0,14124,train
fqws725,3,0,14125,train
fqwygko,2,0,14126,train
fqwygko,3,0,14127,train
fqwrqe0,3,0,14128,train
fqwrqe0,2,0,14129,train
fqwwrmp,3,0,14132,train
fqwwrmp,2,0,14133,train
fqwxkkf,3,0,14136,train
fqwxkkf,2,0,14137,train
fqwz7n5,3,0,14138,train
fqwz7n5,2,0,14139,train
gk5lc7,3,0,14140,train
gk5lc7,2,0,14141,train
fqp2tlz,3,0,14142,train
fqp2tlz,2,0,14143,train
fqp8qi0,3,0,14144,test
fqp8qi0,2,0,14145,test
fqpab3o,3,0,14146,train
fqpab3o,2,0,14147,train
fqpad1q,2,0,14148,train
fqpad1q,3,0,14149,train
fqpaqsl,2,0,14150,train
fqpaqsl,3,0,14151,train
fqpauvx,3,0,14152,train
fqpauvx,2,0,14153,train
fqpaxtf,3,0,14154,test
fqpaxtf,2,0,14155,test
fqpaz8b,2,0,14156,train
fqpaz8b,3,0,14157,train
fqpbm8i,2,0,14158,train
fqpbm8i,3,0,14159,train
gijq9b,3,0,14160,test
gijq9b,2,0,14161,test
fqeyf6u,3,1,14162,train
fqeyf6u,2,0,14163,train
fqf2k6h,2,0,14164,train
fqf2k6h,3,0,14165,train
fqfbgar,2,0,14166,train
fqfbgar,3,0,14167,train
fqf08n8,3,0,14168,test
fqf08n8,2,0,14169,test
fqf4ast,3,0,14170,test
fqf4ast,2,0,14171,test
fqf4b86,2,0,14172,test
fqf4b86,3,0,14173,test
fqf6zxr,2,0,14174,train
fqf6zxr,3,0,14175,train
fqf8fkp,2,0,14176,train
fqf8fkp,3,0,14177,train
fqff6no,3,0,14178,train
fqff6no,2,0,14179,train
gjly56,3,0,14180,test
gjly56,2,0,14181,test
